epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,6082.49,0.68189,0.5216,0.90548,0.86005,0.79542,0.86662,0.71653,0.68099,0.55339,0.91768,0.000547306,0.000547306,0.000547306
43,6259.52,0.67979,0.51724,0.90603,0.84959,0.80288,0.8734,0.72309,0.67628,0.54489,0.91716,0.000533558,0.000533558,0.000533558
44,6437.06,0.68077,0.5113,0.90604,0.86213,0.80318,0.87229,0.72297,0.67566,0.54822,0.91523,0.000519809,0.000519809,0.000519809
45,6614.58,0.67083,0.50601,0.90017,0.84468,0.81472,0.8728,0.72813,0.66947,0.53803,0.91606,0.00050606,0.00050606,0.00050606
46,6791.56,0.66889,0.50377,0.90103,0.85488,0.80396,0.87078,0.72308,0.67503,0.54707,0.91632,0.000492312,0.000492312,0.000492312
47,6968.91,0.66707,0.50153,0.90236,0.87391,0.78661,0.87317,0.72426,0.66829,0.54095,0.91445,0.000478563,0.000478563,0.000478563
48,7147.26,0.65975,0.4941,0.90036,0.8807,0.78907,0.87484,0.72814,0.66566,0.53362,0.91294,0.000464815,0.000464815,0.000464815
49,7324.94,0.66241,0.49459,0.89654,0.87239,0.79318,0.87167,0.72161,0.66999,0.53771,0.91591,0.000451066,0.000451066,0.000451066
50,7502.34,0.66115,0.48925,0.89604,0.87885,0.79676,0.87322,0.72931,0.66934,0.53891,0.91674,0.000437317,0.000437317,0.000437317
51,7679.7,0.65551,0.4837,0.8959,0.86496,0.80801,0.87177,0.72645,0.67048,0.54324,0.91671,0.000423569,0.000423569,0.000423569
52,7856.62,0.65021,0.48144,0.89367,0.86029,0.81773,0.87569,0.7314,0.6609,0.53345,0.91258,0.00040982,0.00040982,0.00040982
53,8033.55,0.64711,0.47248,0.89116,0.85238,0.81451,0.87447,0.72994,0.66575,0.5339,0.91605,0.000396071,0.000396071,0.000396071
54,8210.42,0.64177,0.47312,0.8915,0.86346,0.8111,0.87514,0.72993,0.66296,0.53156,0.91298,0.000382323,0.000382323,0.000382323
55,8387.79,0.63796,0.4665,0.88738,0.86242,0.79397,0.86892,0.72656,0.6628,0.53834,0.91169,0.000368574,0.000368574,0.000368574
56,8564.9,0.63923,0.46668,0.88986,0.8544,0.8139,0.87002,0.72509,0.66613,0.53687,0.91424,0.000354826,0.000354826,0.000354826
57,8742.22,0.63506,0.46105,0.8891,0.87644,0.78875,0.87,0.72447,0.66563,0.53905,0.91456,0.000341077,0.000341077,0.000341077
